pin_pis	region	pop	species
0.101154542378877	WGS	SWE	D. melanogaster
0.100542622697311	WGS	SWE	D. melanogaster
0.097055627156616	WGS	SWE	D. melanogaster
0.102151188392656	WGS	SWE	D. melanogaster
0.10060998751712	WGS	SWE	D. melanogaster
0.100990725372028	WGS	SWE	D. melanogaster
0.100018614412485	WGS	SWE	D. melanogaster
0.0978872534658705	WGS	SWE	D. melanogaster
0.100630307589503	WGS	SWE	D. melanogaster
0.0996144637522923	WGS	SWE	D. melanogaster
0.100684213259552	WGS	SWE	D. melanogaster
0.100554629354464	WGS	SWE	D. melanogaster
0.101456581478957	WGS	SWE	D. melanogaster
0.0975532878525666	WGS	SWE	D. melanogaster
0.0996417182830275	WGS	SWE	D. melanogaster
0.0995247150754777	WGS	SWE	D. melanogaster
0.10391641305076	WGS	SWE	D. melanogaster
0.0997549392922902	WGS	SWE	D. melanogaster
0.100546001632685	WGS	SWE	D. melanogaster
0.0998967839773288	WGS	SWE	D. melanogaster
0.101833947157238	WGS	SWE	D. melanogaster
0.103352137883215	WGS	SWE	D. melanogaster
0.101663376406347	WGS	SWE	D. melanogaster
0.100230922588657	WGS	SWE	D. melanogaster
0.0990227720512458	WGS	SWE	D. melanogaster
0.101247588006462	WGS	SWE	D. melanogaster
0.09716789630498	WGS	SWE	D. melanogaster
0.0998604533018642	WGS	SWE	D. melanogaster
0.0997467475922336	WGS	SWE	D. melanogaster
0.0999090407242968	WGS	SWE	D. melanogaster
0.103333982723871	WGS	SWE	D. melanogaster
0.0969345356616891	WGS	SWE	D. melanogaster
0.100032691671054	WGS	SWE	D. melanogaster
0.0962637521756729	WGS	SWE	D. melanogaster
0.100618926158812	WGS	SWE	D. melanogaster
0.10132403654157	WGS	SWE	D. melanogaster
0.100109108018888	WGS	SWE	D. melanogaster
0.102458679708381	WGS	SWE	D. melanogaster
0.100041568736078	WGS	SWE	D. melanogaster
0.0973004315762463	WGS	SWE	D. melanogaster
0.100088100389433	WGS	SWE	D. melanogaster
0.100468039205094	WGS	SWE	D. melanogaster
0.0997057226006433	WGS	SWE	D. melanogaster
0.0988424446552326	WGS	SWE	D. melanogaster
0.0996007793406991	WGS	SWE	D. melanogaster
0.101969192163857	WGS	SWE	D. melanogaster
0.100480881156458	WGS	SWE	D. melanogaster
0.100504636814798	WGS	SWE	D. melanogaster
0.0971324351197169	WGS	SWE	D. melanogaster
0.101928685875969	WGS	SWE	D. melanogaster
0.0985520594957602	WGS	SWE	D. melanogaster
0.101308197911323	WGS	SWE	D. melanogaster
0.101220549541853	WGS	SWE	D. melanogaster
0.0997273042512053	WGS	SWE	D. melanogaster
0.10006321767658	WGS	SWE	D. melanogaster
0.0997542860048282	WGS	SWE	D. melanogaster
0.0987248910628945	WGS	SWE	D. melanogaster
0.0967405545086938	WGS	SWE	D. melanogaster
0.0973899718735254	WGS	SWE	D. melanogaster
0.100827364513348	WGS	SWE	D. melanogaster
0.0993209464217437	WGS	SWE	D. melanogaster
0.102453877278152	WGS	SWE	D. melanogaster
0.101000011250892	WGS	SWE	D. melanogaster
0.100242713887624	WGS	SWE	D. melanogaster
0.0989074043200409	WGS	SWE	D. melanogaster
0.103256833581694	WGS	SWE	D. melanogaster
0.102601808698049	WGS	SWE	D. melanogaster
0.099576247748612	WGS	SWE	D. melanogaster
0.102378320784091	WGS	SWE	D. melanogaster
0.0993817628625114	WGS	SWE	D. melanogaster
0.0994197906121179	WGS	SWE	D. melanogaster
0.101887755588756	WGS	SWE	D. melanogaster
0.101853801489162	WGS	SWE	D. melanogaster
0.0998624114368843	WGS	SWE	D. melanogaster
0.0997734746338584	WGS	SWE	D. melanogaster
0.0986058297374219	WGS	SWE	D. melanogaster
0.0995361815894693	WGS	SWE	D. melanogaster
0.0989973107045205	WGS	SWE	D. melanogaster
0.0996374720956973	WGS	SWE	D. melanogaster
0.0983257497801836	WGS	SWE	D. melanogaster
0.101027776924966	WGS	SWE	D. melanogaster
0.100107422010829	WGS	SWE	D. melanogaster
0.0999767790459241	WGS	SWE	D. melanogaster
0.101715850332891	WGS	SWE	D. melanogaster
0.101032829398493	WGS	SWE	D. melanogaster
0.0986801636919373	WGS	SWE	D. melanogaster
0.100043922979272	WGS	SWE	D. melanogaster
0.101193999351135	WGS	SWE	D. melanogaster
0.0999158520722706	WGS	SWE	D. melanogaster
0.101966438997391	WGS	SWE	D. melanogaster
0.101286734538801	WGS	SWE	D. melanogaster
0.102268710968391	WGS	SWE	D. melanogaster
0.10118065242904	WGS	SWE	D. melanogaster
0.0971114317954112	WGS	SWE	D. melanogaster
0.0978956856051633	WGS	SWE	D. melanogaster
0.104350648115183	WGS	SWE	D. melanogaster
0.0967057608357213	WGS	SWE	D. melanogaster
0.103362152886291	WGS	SWE	D. melanogaster
0.0996976769824484	WGS	SWE	D. melanogaster
0.100831335280808	WGS	SWE	D. melanogaster
0.100379875829354	WGS	SWE	D. melanogaster
0.0987257238465346	WGS	SWE	D. melanogaster
0.100476449185583	WGS	SWE	D. melanogaster
0.100799534267053	WGS	SWE	D. melanogaster
0.103224382695608	WGS	SWE	D. melanogaster
0.104028020618826	WGS	SWE	D. melanogaster
0.099904572428816	WGS	SWE	D. melanogaster
0.101655729302348	WGS	SWE	D. melanogaster
0.0976920249742436	WGS	SWE	D. melanogaster
0.0998641879793536	WGS	SWE	D. melanogaster
0.099671721422835	WGS	SWE	D. melanogaster
0.0988315720024534	WGS	SWE	D. melanogaster
0.100378044496384	WGS	SWE	D. melanogaster
0.100445393710455	WGS	SWE	D. melanogaster
0.0986126354276644	WGS	SWE	D. melanogaster
0.0992234492057164	WGS	SWE	D. melanogaster
0.09987881821413	WGS	SWE	D. melanogaster
0.0986079307028259	WGS	SWE	D. melanogaster
0.100473155701749	WGS	SWE	D. melanogaster
0.101833303152739	WGS	SWE	D. melanogaster
0.100095101990535	WGS	SWE	D. melanogaster
0.101720537836171	WGS	SWE	D. melanogaster
0.100948709656078	WGS	SWE	D. melanogaster
0.101746064431782	WGS	SWE	D. melanogaster
0.101385963153564	WGS	SWE	D. melanogaster
0.0983922806813221	WGS	SWE	D. melanogaster
0.0993234784034447	WGS	SWE	D. melanogaster
0.102558058251453	WGS	SWE	D. melanogaster
0.0990342487983113	WGS	SWE	D. melanogaster
0.101490265761213	WGS	SWE	D. melanogaster
0.102601130623943	WGS	SWE	D. melanogaster
0.0987294225470604	WGS	SWE	D. melanogaster
0.101356398741447	WGS	SWE	D. melanogaster
0.0997421821484289	WGS	SWE	D. melanogaster
0.100238712805714	WGS	SWE	D. melanogaster
0.101375114635285	WGS	SWE	D. melanogaster
0.100842062206747	WGS	SWE	D. melanogaster
0.100809694416028	WGS	SWE	D. melanogaster
0.10014067248671	WGS	SWE	D. melanogaster
0.100963872306967	WGS	SWE	D. melanogaster
0.0990004728950896	WGS	SWE	D. melanogaster
0.101162522619134	WGS	SWE	D. melanogaster
0.10042161211575	WGS	SWE	D. melanogaster
0.0984234587792382	WGS	SWE	D. melanogaster
0.100862073799167	WGS	SWE	D. melanogaster
0.103550724327642	WGS	SWE	D. melanogaster
0.100867156114954	WGS	SWE	D. melanogaster
0.101483345910765	WGS	SWE	D. melanogaster
0.100569102414066	WGS	SWE	D. melanogaster
0.0991438514034531	WGS	SWE	D. melanogaster
0.0992067414586769	WGS	SWE	D. melanogaster
0.0992339870209922	WGS	SWE	D. melanogaster
0.101945996565806	WGS	SWE	D. melanogaster
0.103054156070396	WGS	SWE	D. melanogaster
0.101282021568691	WGS	SWE	D. melanogaster
0.101371030443184	WGS	SWE	D. melanogaster
0.102344990011254	WGS	SWE	D. melanogaster
0.102293048840119	WGS	SWE	D. melanogaster
0.102204270596229	WGS	SWE	D. melanogaster
0.0987287615921815	WGS	SWE	D. melanogaster
0.0986574114557406	WGS	SWE	D. melanogaster
0.102292786389099	WGS	SWE	D. melanogaster
0.0991756554104736	WGS	SWE	D. melanogaster
0.0988167937861345	WGS	SWE	D. melanogaster
0.0988419189209312	WGS	SWE	D. melanogaster
0.101529264394314	WGS	SWE	D. melanogaster
0.098377920675183	WGS	SWE	D. melanogaster
0.100131094071242	WGS	SWE	D. melanogaster
0.10194905798741	WGS	SWE	D. melanogaster
0.101891616052558	WGS	SWE	D. melanogaster
0.102411677508285	WGS	SWE	D. melanogaster
0.0988849743412089	WGS	SWE	D. melanogaster
0.095806395621223	WGS	SWE	D. melanogaster
0.0996203512135764	WGS	SWE	D. melanogaster
0.0949817826563496	WGS	SWE	D. melanogaster
0.0989356014836281	WGS	SWE	D. melanogaster
0.10137486132097	WGS	SWE	D. melanogaster
0.0993524432216426	WGS	SWE	D. melanogaster
0.0998460383312511	WGS	SWE	D. melanogaster
0.101843676022807	WGS	SWE	D. melanogaster
0.101443940683879	WGS	SWE	D. melanogaster
0.0998943027782951	WGS	SWE	D. melanogaster
0.100806433317957	WGS	SWE	D. melanogaster
0.0999607720403732	WGS	SWE	D. melanogaster
0.0995445870342098	WGS	SWE	D. melanogaster
0.0980496122047635	WGS	SWE	D. melanogaster
0.100824183170616	WGS	SWE	D. melanogaster
0.100822887905687	WGS	SWE	D. melanogaster
0.0997062458655336	WGS	SWE	D. melanogaster
0.100972883594298	WGS	SWE	D. melanogaster
0.099146526554067	WGS	SWE	D. melanogaster
0.103788218779636	WGS	SWE	D. melanogaster
0.0975860774817782	WGS	SWE	D. melanogaster
0.0981714790181091	WGS	SWE	D. melanogaster
0.0986728693135514	WGS	SWE	D. melanogaster
0.101089746494388	WGS	SWE	D. melanogaster
0.0989371115685589	WGS	SWE	D. melanogaster
0.101311067489427	WGS	SWE	D. melanogaster
0.0985538650404403	WGS	SWE	D. melanogaster
0.0977087917137974	WGS	SWE	D. melanogaster
0.101126562271636	WGS	SWE	D. melanogaster
0.0999324496161143	WGS	SWE	D. melanogaster
0.100479822658875	WGS	SWE	D. melanogaster
0.100846611299058	WGS	SWE	D. melanogaster
0.100965214591377	WGS	SWE	D. melanogaster
0.102298827770518	WGS	SWE	D. melanogaster
0.0978451964830122	WGS	SWE	D. melanogaster
0.0986109709124215	WGS	SWE	D. melanogaster
0.0975344813300198	WGS	SWE	D. melanogaster
0.101885357928753	WGS	SWE	D. melanogaster
0.100602436146012	WGS	SWE	D. melanogaster
0.103109765233331	WGS	SWE	D. melanogaster
0.0988690532801228	WGS	SWE	D. melanogaster
0.0983494198220794	WGS	SWE	D. melanogaster
0.101408325718072	WGS	SWE	D. melanogaster
0.100116292810381	WGS	SWE	D. melanogaster
0.0990270437287408	WGS	SWE	D. melanogaster
0.101011348216281	WGS	SWE	D. melanogaster
0.100378696297571	WGS	SWE	D. melanogaster
0.0997814048637842	WGS	SWE	D. melanogaster
0.0993102594393138	WGS	SWE	D. melanogaster
0.102978086729178	WGS	SWE	D. melanogaster
0.100560732516928	WGS	SWE	D. melanogaster
0.100650251553665	WGS	SWE	D. melanogaster
0.102077352075674	WGS	SWE	D. melanogaster
0.100557915776128	WGS	SWE	D. melanogaster
0.101340497037412	WGS	SWE	D. melanogaster
0.10021359252856	WGS	SWE	D. melanogaster
0.102441743034293	WGS	SWE	D. melanogaster
0.100267211639672	WGS	SWE	D. melanogaster
0.101003679562492	WGS	SWE	D. melanogaster
0.0992219457624748	WGS	SWE	D. melanogaster
0.0985773563625961	WGS	SWE	D. melanogaster
0.0988418977762556	WGS	SWE	D. melanogaster
0.101383917578689	WGS	SWE	D. melanogaster
0.0996792315489249	WGS	SWE	D. melanogaster
0.0999369116968395	WGS	SWE	D. melanogaster
0.0993110281115948	WGS	SWE	D. melanogaster
0.101551836345917	WGS	SWE	D. melanogaster
0.0999814346186068	WGS	SWE	D. melanogaster
0.0997189658982819	WGS	SWE	D. melanogaster
0.103213717951932	WGS	SWE	D. melanogaster
0.101866260920807	WGS	SWE	D. melanogaster
0.0971187374715153	WGS	SWE	D. melanogaster
0.0996826637358449	WGS	SWE	D. melanogaster
0.100718765876358	WGS	SWE	D. melanogaster
0.0991972210039502	WGS	SWE	D. melanogaster
0.101801571468676	WGS	SWE	D. melanogaster
0.100361259166259	WGS	SWE	D. melanogaster
0.102020096409636	WGS	SWE	D. melanogaster
0.0998766620339293	WGS	SWE	D. melanogaster
0.0985118656805382	WGS	SWE	D. melanogaster
0.0989874836928723	WGS	SWE	D. melanogaster
0.101466134786115	WGS	SWE	D. melanogaster
0.0980373299432137	WGS	SWE	D. melanogaster
0.0970677920516601	WGS	SWE	D. melanogaster
0.0989058278695415	WGS	SWE	D. melanogaster
0.100832618339751	WGS	SWE	D. melanogaster
0.0994477309762605	WGS	SWE	D. melanogaster
0.100203563570439	WGS	SWE	D. melanogaster
0.0973586768621337	WGS	SWE	D. melanogaster
0.0989108399822272	WGS	SWE	D. melanogaster
0.100186113525932	WGS	SWE	D. melanogaster
0.0995951350269819	WGS	SWE	D. melanogaster
0.100112021419006	WGS	SWE	D. melanogaster
0.101160471024155	WGS	SWE	D. melanogaster
0.101256993123509	WGS	SWE	D. melanogaster
0.0975418604318247	WGS	SWE	D. melanogaster
0.098625340124846	WGS	SWE	D. melanogaster
0.0993352488356508	WGS	SWE	D. melanogaster
0.0985812936588388	WGS	SWE	D. melanogaster
0.0997157317827847	WGS	SWE	D. melanogaster
0.0993408473352648	WGS	SWE	D. melanogaster
0.0999546435994393	WGS	SWE	D. melanogaster
0.100937791956965	WGS	SWE	D. melanogaster
0.0984826433170921	WGS	SWE	D. melanogaster
0.0135138116420042	DNABD	SWE	D. melanogaster
0.0212319309242638	DNABD	SWE	D. melanogaster
0.0113232965917182	DNABD	SWE	D. melanogaster
0.00907724627830378	DNABD	SWE	D. melanogaster
0.00518038028322424	DNABD	SWE	D. melanogaster
0.0109651555627867	DNABD	SWE	D. melanogaster
0.0168830455914966	DNABD	SWE	D. melanogaster
0.00859828439727518	DNABD	SWE	D. melanogaster
0.0075465889797242	DNABD	SWE	D. melanogaster
0.0285723701057635	DNABD	SWE	D. melanogaster
0.0165024222824353	DNABD	SWE	D. melanogaster
0.0146334018562066	DNABD	SWE	D. melanogaster
0.0110728292928009	DNABD	SWE	D. melanogaster
0.0176770132099013	DNABD	SWE	D. melanogaster
0.00997925007057677	DNABD	SWE	D. melanogaster
0.0159105507942955	DNABD	SWE	D. melanogaster
0.00723892769049175	DNABD	SWE	D. melanogaster
0.00799324410962747	DNABD	SWE	D. melanogaster
0.014374656942972	DNABD	SWE	D. melanogaster
0.011651900144188	DNABD	SWE	D. melanogaster
0.0152189036627662	DNABD	SWE	D. melanogaster
0.00923022051336597	DNABD	SWE	D. melanogaster
0.00978958181986286	DNABD	SWE	D. melanogaster
0.017069274254745	DNABD	SWE	D. melanogaster
0.00998558228282457	DNABD	SWE	D. melanogaster
0.0125885964785332	DNABD	SWE	D. melanogaster
0.00636020788476834	DNABD	SWE	D. melanogaster
0.0182375266927768	DNABD	SWE	D. melanogaster
0.00506321359778166	DNABD	SWE	D. melanogaster
0.0157996953345826	DNABD	SWE	D. melanogaster
0.0125299929936774	DNABD	SWE	D. melanogaster
0.0118450720884927	DNABD	SWE	D. melanogaster
0.00987208426970599	DNABD	SWE	D. melanogaster
0.00887068766591875	DNABD	SWE	D. melanogaster
0.0128904227280451	DNABD	SWE	D. melanogaster
0.00692225028216078	DNABD	SWE	D. melanogaster
0.0229910010805383	DNABD	SWE	D. melanogaster
0.0144744387907377	DNABD	SWE	D. melanogaster
0.0194946751574854	DNABD	SWE	D. melanogaster
0.0144210846581015	DNABD	SWE	D. melanogaster
0.0139535569986235	DNABD	SWE	D. melanogaster
0.0179727579737672	DNABD	SWE	D. melanogaster
0.0203357730548861	DNABD	SWE	D. melanogaster
0.0114285886113666	DNABD	SWE	D. melanogaster
0.0137397914202528	DNABD	SWE	D. melanogaster
0.0104234344354063	DNABD	SWE	D. melanogaster
0.00812175964134087	DNABD	SWE	D. melanogaster
0.0187614417570132	DNABD	SWE	D. melanogaster
0.00831263016320886	DNABD	SWE	D. melanogaster
0.0232054062483166	DNABD	SWE	D. melanogaster
0.00539589185127893	DNABD	SWE	D. melanogaster
0.01711036055612	DNABD	SWE	D. melanogaster
0.0138923960196453	DNABD	SWE	D. melanogaster
0.0172304097902845	DNABD	SWE	D. melanogaster
0.00666065030602209	DNABD	SWE	D. melanogaster
0.0113448736994247	DNABD	SWE	D. melanogaster
0.0157172575347333	DNABD	SWE	D. melanogaster
0.0191457025530552	DNABD	SWE	D. melanogaster
0.0112018646358551	DNABD	SWE	D. melanogaster
0.0145036654962347	DNABD	SWE	D. melanogaster
0.0212906223126526	DNABD	SWE	D. melanogaster
0.0112174445397608	DNABD	SWE	D. melanogaster
0.0110239096809306	DNABD	SWE	D. melanogaster
0.00990954853423281	DNABD	SWE	D. melanogaster
0.0206051091629611	DNABD	SWE	D. melanogaster
0.0102019578673719	DNABD	SWE	D. melanogaster
0.00565969025491385	DNABD	SWE	D. melanogaster
0.0130133872517646	DNABD	SWE	D. melanogaster
0.00919391373653151	DNABD	SWE	D. melanogaster
0.00788943345231377	DNABD	SWE	D. melanogaster
0.0177081954024775	DNABD	SWE	D. melanogaster
0.0173867886430041	DNABD	SWE	D. melanogaster
0.014764004954029	DNABD	SWE	D. melanogaster
0.0152777077219035	DNABD	SWE	D. melanogaster
0.0082329435261855	DNABD	SWE	D. melanogaster
0.0231279329117348	DNABD	SWE	D. melanogaster
0.00793823787154166	DNABD	SWE	D. melanogaster
0.0181210006937936	DNABD	SWE	D. melanogaster
0.00867761353484502	DNABD	SWE	D. melanogaster
0.0134984563054821	DNABD	SWE	D. melanogaster
0.0167556221035226	DNABD	SWE	D. melanogaster
0.00942563799767264	DNABD	SWE	D. melanogaster
0.00950708584196157	DNABD	SWE	D. melanogaster
0.0113678996842594	DNABD	SWE	D. melanogaster
0.0179076455530931	DNABD	SWE	D. melanogaster
0.0174310894755291	DNABD	SWE	D. melanogaster
0.0052538799824212	DNABD	SWE	D. melanogaster
0.00462343701621715	DNABD	SWE	D. melanogaster
0.0133213202994205	DNABD	SWE	D. melanogaster
0.0114225767668224	DNABD	SWE	D. melanogaster
0.00892681098955716	DNABD	SWE	D. melanogaster
0.0226494128015449	DNABD	SWE	D. melanogaster
0.010714809070171	DNABD	SWE	D. melanogaster
0.0148614406944782	DNABD	SWE	D. melanogaster
0.0180321202357132	DNABD	SWE	D. melanogaster
0.0129175854289469	DNABD	SWE	D. melanogaster
0.0119520644105127	DNABD	SWE	D. melanogaster
0.0149637701328892	DNABD	SWE	D. melanogaster
0.0154158120776317	DNABD	SWE	D. melanogaster
0.0118146969631242	DNABD	SWE	D. melanogaster
0.0113387002966204	DNABD	SWE	D. melanogaster
0.00749143745600205	DNABD	SWE	D. melanogaster
0.0099965460367354	DNABD	SWE	D. melanogaster
0.00519632070235384	DNABD	SWE	D. melanogaster
0.00828648181719173	DNABD	SWE	D. melanogaster
0.0183273378938944	DNABD	SWE	D. melanogaster
0.0106848987794296	DNABD	SWE	D. melanogaster
0.020100853238676	DNABD	SWE	D. melanogaster
0.0125898505431004	DNABD	SWE	D. melanogaster
0.0127435055408925	DNABD	SWE	D. melanogaster
0.0243092266408911	DNABD	SWE	D. melanogaster
0.0144771160848788	DNABD	SWE	D. melanogaster
0.00769927815939191	DNABD	SWE	D. melanogaster
0.0113509539962856	DNABD	SWE	D. melanogaster
0.00398713366029511	DNABD	SWE	D. melanogaster
0.0184926262937528	DNABD	SWE	D. melanogaster
0.0183856964737575	DNABD	SWE	D. melanogaster
0.00905769195611826	DNABD	SWE	D. melanogaster
0.0128634754110394	DNABD	SWE	D. melanogaster
0.0119522240246307	DNABD	SWE	D. melanogaster
0.014600827851128	DNABD	SWE	D. melanogaster
0.0145955751186229	DNABD	SWE	D. melanogaster
0.00679939133822215	DNABD	SWE	D. melanogaster
0.0140457032234319	DNABD	SWE	D. melanogaster
0.0174930971767342	DNABD	SWE	D. melanogaster
0.0186190925590223	DNABD	SWE	D. melanogaster
0.00835534189997543	DNABD	SWE	D. melanogaster
0.0174443226710459	DNABD	SWE	D. melanogaster
0.00895990345988018	DNABD	SWE	D. melanogaster
0.00632361250362872	DNABD	SWE	D. melanogaster
0.00811325138463654	DNABD	SWE	D. melanogaster
0.0108312813740138	DNABD	SWE	D. melanogaster
0.00867850165420321	DNABD	SWE	D. melanogaster
0.0139576478134186	DNABD	SWE	D. melanogaster
0.0147400074810213	DNABD	SWE	D. melanogaster
0.0118679586437805	DNABD	SWE	D. melanogaster
0.024053267712266	DNABD	SWE	D. melanogaster
0.0131689212133195	DNABD	SWE	D. melanogaster
0.00770381157623335	DNABD	SWE	D. melanogaster
0.00901262653525723	DNABD	SWE	D. melanogaster
0.00917446710412749	DNABD	SWE	D. melanogaster
0.0176852900679854	DNABD	SWE	D. melanogaster
0.00655468411096262	DNABD	SWE	D. melanogaster
0.00998128024679305	DNABD	SWE	D. melanogaster
0.0147422930614096	DNABD	SWE	D. melanogaster
0.0126475874806037	DNABD	SWE	D. melanogaster
0.0165186144771981	DNABD	SWE	D. melanogaster
0.0038596734390278	DNABD	SWE	D. melanogaster
0.00453699865892867	DNABD	SWE	D. melanogaster
0.00508759537901568	DNABD	SWE	D. melanogaster
0.00889274445508403	DNABD	SWE	D. melanogaster
0.0072572609994185	DNABD	SWE	D. melanogaster
0.0192049781353017	DNABD	SWE	D. melanogaster
0.00918391162598548	DNABD	SWE	D. melanogaster
0.01062082559422	DNABD	SWE	D. melanogaster
0.00842657835329538	DNABD	SWE	D. melanogaster
0.00750254834100446	DNABD	SWE	D. melanogaster
0.0180779893142241	DNABD	SWE	D. melanogaster
0.0127925653991122	DNABD	SWE	D. melanogaster
0.00586919698360544	DNABD	SWE	D. melanogaster
0.00560811397760319	DNABD	SWE	D. melanogaster
0.00854228597589163	DNABD	SWE	D. melanogaster
0.0131720741364825	DNABD	SWE	D. melanogaster
0.0194347170155113	DNABD	SWE	D. melanogaster
0.0133255543620069	DNABD	SWE	D. melanogaster
0.00843787863149584	DNABD	SWE	D. melanogaster
0.00907128883704464	DNABD	SWE	D. melanogaster
0.0106748021081462	DNABD	SWE	D. melanogaster
0.00963595713657519	DNABD	SWE	D. melanogaster
0.0105457114681833	DNABD	SWE	D. melanogaster
0.0190845578134938	DNABD	SWE	D. melanogaster
0.0080816980281717	DNABD	SWE	D. melanogaster
0.00647074004141352	DNABD	SWE	D. melanogaster
0.0135124196507022	DNABD	SWE	D. melanogaster
0.010027476572789	DNABD	SWE	D. melanogaster
0.00505581310070611	DNABD	SWE	D. melanogaster
0.011406267347078	DNABD	SWE	D. melanogaster
0.0122435898688505	DNABD	SWE	D. melanogaster
0.0164675359087148	DNABD	SWE	D. melanogaster
0.0172325503306609	DNABD	SWE	D. melanogaster
0.013618125855862	DNABD	SWE	D. melanogaster
0.0116416852999744	DNABD	SWE	D. melanogaster
0.00950691349088822	DNABD	SWE	D. melanogaster
0.0138924362740281	DNABD	SWE	D. melanogaster
0.0105690437063483	DNABD	SWE	D. melanogaster
0.0170711278767375	DNABD	SWE	D. melanogaster
0.0198140581821327	DNABD	SWE	D. melanogaster
0.0109097405818787	DNABD	SWE	D. melanogaster
0.0161543399865825	DNABD	SWE	D. melanogaster
0.0159588930762678	DNABD	SWE	D. melanogaster
0.0199316039499751	DNABD	SWE	D. melanogaster
0.00971401292655124	DNABD	SWE	D. melanogaster
0.0102599973790037	DNABD	SWE	D. melanogaster
0.0102494953351541	DNABD	SWE	D. melanogaster
0.0125627166829581	DNABD	SWE	D. melanogaster
0.0242161045112998	DNABD	SWE	D. melanogaster
0.0206313921648889	DNABD	SWE	D. melanogaster
0.010341571578199	DNABD	SWE	D. melanogaster
0.0128314864362847	DNABD	SWE	D. melanogaster
0.00826513469999418	DNABD	SWE	D. melanogaster
0.00429223385470186	DNABD	SWE	D. melanogaster
0.0218265407007104	DNABD	SWE	D. melanogaster
0.00542352466060448	DNABD	SWE	D. melanogaster
0.0112679409907277	DNABD	SWE	D. melanogaster
0.00847922220786694	DNABD	SWE	D. melanogaster
0.0129346493772987	DNABD	SWE	D. melanogaster
0.00717881892872436	DNABD	SWE	D. melanogaster
0.0098484348986157	DNABD	SWE	D. melanogaster
0.00964539475647234	DNABD	SWE	D. melanogaster
0.00806867742090725	DNABD	SWE	D. melanogaster
0.00988585629154969	DNABD	SWE	D. melanogaster
0.0105262180235522	DNABD	SWE	D. melanogaster
0.00896511663821194	DNABD	SWE	D. melanogaster
0.00791844261675666	DNABD	SWE	D. melanogaster
0.0197901716649497	DNABD	SWE	D. melanogaster
0.0174930958218583	DNABD	SWE	D. melanogaster
0.0159196332760921	DNABD	SWE	D. melanogaster
0.0250074525939772	DNABD	SWE	D. melanogaster
0.00846489157010432	DNABD	SWE	D. melanogaster
0.0151669734931336	DNABD	SWE	D. melanogaster
0.0161913170267922	DNABD	SWE	D. melanogaster
0.0131677062384688	DNABD	SWE	D. melanogaster
0.00416948166257086	DNABD	SWE	D. melanogaster
0.0135624018651148	DNABD	SWE	D. melanogaster
0.00899661722728925	DNABD	SWE	D. melanogaster
0.0106533092283098	DNABD	SWE	D. melanogaster
0.0057435463289374	DNABD	SWE	D. melanogaster
0.0113126791225667	DNABD	SWE	D. melanogaster
0.0157033585278235	DNABD	SWE	D. melanogaster
0.0212426551972382	DNABD	SWE	D. melanogaster
0.0172988654862376	DNABD	SWE	D. melanogaster
0.022169111352409	DNABD	SWE	D. melanogaster
0.010785137928482	DNABD	SWE	D. melanogaster
0.00724307729162857	DNABD	SWE	D. melanogaster
0.0153345942601402	DNABD	SWE	D. melanogaster
0.00870480688198404	DNABD	SWE	D. melanogaster
0.00740700905327569	DNABD	SWE	D. melanogaster
0.00818605517815629	DNABD	SWE	D. melanogaster
0.013404821928213	DNABD	SWE	D. melanogaster
0.0284331700259538	DNABD	SWE	D. melanogaster
0.0137577017147781	DNABD	SWE	D. melanogaster
0.00866772366689751	DNABD	SWE	D. melanogaster
0.00471099141663956	DNABD	SWE	D. melanogaster
0.0100535582495448	DNABD	SWE	D. melanogaster
0.012643801554209	DNABD	SWE	D. melanogaster
0.00672949272749992	DNABD	SWE	D. melanogaster
0.00835693836366066	DNABD	SWE	D. melanogaster
0.0265493286064938	DNABD	SWE	D. melanogaster
0.00709086401709368	DNABD	SWE	D. melanogaster
0.00744069315279244	DNABD	SWE	D. melanogaster
0.0185888438719009	DNABD	SWE	D. melanogaster
0.0298999739753858	DNABD	SWE	D. melanogaster
0.0203210941215364	DNABD	SWE	D. melanogaster
0.0152914867308844	DNABD	SWE	D. melanogaster
0.011950377745402	DNABD	SWE	D. melanogaster
0.016182346832879	DNABD	SWE	D. melanogaster
0.0065586665630135	DNABD	SWE	D. melanogaster
0.0124198584245359	DNABD	SWE	D. melanogaster
0.0139459688239428	DNABD	SWE	D. melanogaster
0.0186905935266763	DNABD	SWE	D. melanogaster
0.0229824701447571	DNABD	SWE	D. melanogaster
0.0104559757908873	DNABD	SWE	D. melanogaster
0.00862623716975989	DNABD	SWE	D. melanogaster
0.0128350785475073	DNABD	SWE	D. melanogaster
0.0169370585303025	DNABD	SWE	D. melanogaster
0.0132757866176081	DNABD	SWE	D. melanogaster
0.0157101921070319	DNABD	SWE	D. melanogaster
0.0160608968567443	DNABD	SWE	D. melanogaster
0.00629897988546039	DNABD	SWE	D. melanogaster
0.0159518568270201	DNABD	SWE	D. melanogaster
0.00657745838507743	DNABD	SWE	D. melanogaster
0.018449565880586	DNABD	SWE	D. melanogaster
0.00369244709379517	DNABD	SWE	D. melanogaster
0.0180694013784776	DNABD	SWE	D. melanogaster
0.00696305961417775	DNABD	SWE	D. melanogaster
0.016211877888559	DNABD	SWE	D. melanogaster
0.0151124197092884	DNABD	SWE	D. melanogaster
0.0110670441554903	DNABD	SWE	D. melanogaster
0.0118250686663368	DNABD	SWE	D. melanogaster
